,area,centroid-0,centroid-1,perimeter,orientation,major_axis_length,minor_axis_length,max_intensity-0,min_intensity-0,mean_intensity-0,max_intensity-1,min_intensity-1,mean_intensity-1,max_intensity-2,min_intensity-2,mean_intensity-2
272,9.776281097449553e-05,278.4557929090639,735.239652870494,0.045822446937057414,0.676865557842884,0.01745832868114274,0.008081710851166313,194.0,0.0,61.88719785138765,192.0,0.0,56.91674127126231,193.0,0.0,51.436884512085946
273,7.679188311970832e-05,284.939896128423,562.4666194523135,0.03588189094595559,0.7523083823083018,0.013280563488928141,0.007448731331988961,221.0,0.0,86.61156069364162,206.0,0.0,78.957225433526,207.0,0.0,74.94797687861272
274,6.730710662107012e-05,286.99326653738416,1091.030112044818,0.03952293689005817,-1.1861152245111284,0.01523560842261773,0.006574133183450364,201.0,0.0,54.55570117955439,198.0,0.0,50.7562254259502,189.0,0.0,45.1651376146789
275,4.337762462909303e-05,283.4139919759278,650.1931628217988,0.027234779294337628,-0.498391092354911,0.009479841231209542,0.006118537883102022,111.0,0.0,43.25051334702259,112.0,0.0,42.40246406570842,111.0,0.0,37.285420944558524
276,6.582782955247518e-05,294.31212822207533,831.4856245869134,0.03567944507544963,-1.0565167280095284,0.01357790162665835,0.0065620181529564645,167.0,0.0,58.146082337317395,164.0,0.0,63.36254980079681,150.0,0.0,64.68791500664011
277,0.00010489814742301233,292.973800635974,940.2469929489838,0.041465646753664924,-0.27322637083247076,0.013799122039224768,0.00992667538985595,126.0,0.0,21.24750830564784,141.0,0.0,28.437707641196013,146.0,0.0,33.86794019933555
278,3.093429399326494e-05,303.735935302391,960.9729254571026,0.02581046450827681,-0.36625847802120914,0.009635403317317288,0.004547144814998568,168.0,0.0,44.24857142857143,159.0,0.0,44.645714285714284,142.0,0.0,37.151428571428575
279,0.00015040767135684514,303.9988911387523,197.02752868575837,0.05731818816079702,-1.2529549776245956,0.016722454334546152,0.012754651201912229,141.0,0.0,56.040092969203954,148.0,0.0,58.27832655432888,166.0,0.0,66.0912260313771
280,0.00012787045013531035,303.8193263014631,431.979925144607,0.04710361087526025,0.981209736765253,0.01568140856632376,0.010774930611356327,157.0,0.0,27.89336978810663,181.0,0.0,40.82091592617908,201.0,0.0,54.13738892686261
281,0.00014405548159170212,302.34732709151314,1207.6712473572939,0.05060150597150482,1.3449928256283976,0.016321539797414276,0.011934803095823345,153.0,0.0,52.70670731707317,165.0,0.0,60.19146341463415,182.0,0.0,69.34573170731707
282,4.5901097275519704e-05,301.91579778830965,1239.081990521327,0.03188296788220808,0.118156339867582,0.009986349844247953,0.007148178985739588,51.0,0.0,6.422348484848484,60.0,0.0,11.117424242424242,78.0,0.0,17.390151515151516
283,0.00022393644329582932,305.55972734926496,262.6097564924552,0.06403995705885113,-1.4372402035855096,0.025915238654691912,0.011086229026790703,217.0,0.0,97.26935105551212,225.0,0.0,108.29749804534792,237.0,0.0,112.79945269741987
284,0.0002732746843483785,321.458817598047,989.0992941675954,0.066251601508131,-0.4351008798229672,0.0221579871159962,0.015961154281091496,241.0,0.0,115.52452229299364,252.0,0.0,131.64936305732485,255.0,0.0,138.54171974522293
285,8.34921380774619e-05,329.46612819176653,354.150251867292,0.042097545167744846,0.14150712317172248,0.01597716473926444,0.007265802580844004,236.0,0.0,98.60570824524314,253.0,0.0,99.01797040169133,245.0,0.0,95.4661733615222
